profundidad_m,ley_cu_pct,ley_eq_pct,dureza_mohs,densidad_t_m3,fracturamiento,humedad_pct,silice_pct,alteracion_hidrotermal,indice_fragmentacion,sensor_ruido,prioridad_geometalurgica,recuperacion_pct
468.89450816245875,0.8006333427938771,0.7177749831623479,2.5244796338696363,2.3150116907205605,0.7687924309982177,6.940618694339583,38.864192558291855,0.8135265495805395,34.486259819422294,0.30466949912182684,alta,68.05108157370523
274.5494950561904,0.8347412697794614,0.7750731166229459,2.704272596414209,3.1356780371926103,0.302158234198634,5.07239105118013,39.379284668197926,0.16039680505608056,0.36264449492441475,0.47980232005157775,media,62.901833570660514
517.9867935486018,1.3315399391449354,1.1385447574455143,6.106219670050587,2.2050242302921594,0.5096615924350322,3.579072007411622,34.46521264538547,0.6605836755045515,4.642970836768256,-1.3402083850310482,media,66.63770490873456
424.47345685443105,0.6586359052965187,0.5923760590480509,5.482140473309245,3.1216930738613087,0.23365830823284867,3.048515121159483,46.0098933279093,0.7550263775005784,0.0,-0.0011699890068746332,baja,58.244513989475124
74.62286177483674,0.2744215073397427,0.2666833079147281,2.640621917192194,3.288569791674796,0.8506241367245243,10.806052465389822,47.42190181923088,0.03716066181935718,46.811951210521705,0.5092479844130853,media,56.81573800490306
585.8609639493185,1.4010623586033304,1.2183489197748265,6.440337794478642,2.7614561485902835,0.8154528834086259,13.345819607528814,53.66490184676468,0.5537620942652262,18.932738118893877,-0.252757690534425,media,70.32339605431177
461.46102715440475,1.6638118267299609,1.2188250763886543,7.016370286466663,2.813762512479869,0.8889991916203711,2.3924265197449786,41.24712474591681,0.5758772585358829,26.438298749428647,1.0757056248263945,alta,74.8646568449767
475.9172970606332,0.8365246056741871,0.5658654219631122,5.131012656928334,2.5370999820909095,0.8660535925385613,13.455696458850714,29.763213761714365,0.3034428973917942,23.80530498361627,2.3118311256428297,media,64.13280137725582
94.30590695181661,0.407685348626348,0.2754213538584236,4.968514433893452,3.4572420172158225,0.9424245237153301,8.529293796913901,64.80947137034929,0.8763446693975172,30.07511927881324,-0.9470628270939518,media,52.83944418424476
281.2238439794289,0.8630644866651357,0.6973272653316069,2.5290074768235256,3.1263742643833634,0.26235269541769113,9.162415472403971,36.68404683085278,0.16274971929985638,7.247275918593561,-1.0220872459766968,media,65.78042406453085
235.06285405489712,0.8698575740446126,0.7443341645812367,6.669243476216076,2.616583974620483,0.9165965904396434,10.084006104924855,67.83894467136943,0.3641947095058605,29.319122905835755,-0.8777560655285767,media,54.981483123383
557.5236935321891,0.896821324513768,0.7613680183595977,4.2527951537543585,2.344730340726207,0.5812282679573578,10.005605019786843,29.19707998342861,0.8486686871473293,11.906546981249292,1.6061991600164907,media,64.45558724692002
393.4417696467854,0.6382513482618823,0.612734570491226,7.1574471848474595,2.407411429082928,0.4429204280438815,11.567449960506792,48.243103716756444,0.1906427566059925,0.0,1.0423553170296844,baja,43.061774440292645
497.2017356970814,1.1122771198934136,1.003946862199027,4.477221114057681,2.74949120055407,0.5711477232501219,7.026826793193916,46.97721505059042,0.821374136327675,8.59505168763144,-0.13552781779364848,alta,67.03723857892832
277.18023531985204,1.0968620650801042,0.829636084702182,5.494912926342739,3.419595760440073,0.36862019168475835,7.700340931448465,62.74698378805775,0.07906917736795571,0.0,0.03655966440087428,media,60.832636295472064
151.7984586351706,0.5315664264505942,0.45497055849352486,3.932811477456436,3.1278048840652852,0.3183542964736854,4.871664533256115,25.497974884544806,0.48922906718999004,4.751297282363665,-0.8165436261967214,baja,57.65528868921709
341.65917646918416,1.1457750848745685,0.871709045779399,3.351118056700069,2.4013412474508096,0.27442233431910174,1.9209775160720803,67.13660733754291,0.07533066244570341,0.0,0.8900271577431841,media,68.63971742721677
57.014008540421685,1.5247517949448495,1.235236708786491,6.607011887921038,3.303385586786457,0.12665803019512795,9.472642577503958,46.69712129729179,0.6779035850615143,0.0,-0.3799018241085537,alta,66.33241225852106
500.0260797556976,0.9981488930823768,0.8442254018514285,5.131929537885292,2.629480732213554,0.5118053543468843,0.9537345840143874,49.649906731375786,0.7906014890556002,3.0954567471450396,-0.2600765394549993,media,63.100825235544946
386.3653514907976,0.8555489546208183,0.42885317667133566,5.343385995886929,3.2924110558535262,0.8756183584139153,4.221073189625471,45.54897983807942,0.8498585482468028,25.89843086884404,0.6087897715292568,media,61.95806719418701
459.69088924951683,0.910239099965894,0.9392955851432078,7.616704553453198,2.4383794371735834,0.6360413314251777,1.7721031700223535,19.945344969158388,0.9812622507439888,10.919753059828622,-0.18799493808322118,media,61.50891406443818
225.62506151532364,1.1222718947511972,0.9655756478877797,7.606973534777414,2.9661248567108447,0.5345073384628694,3.0748166238566936,44.8428957375563,0.6720157222995868,0.0,-0.2349659934978464,media,64.90838538045278
583.0048541490439,0.4654119504579788,0.3339815373424701,7.034903245022738,3.3973386833137944,0.4485914139733523,9.12286732411464,32.23168178455749,0.7690619138400203,0.0,0.010575205529075074,baja,54.8603769029883
538.0102503668746,0.9960293968336446,0.9709336858220067,3.494329251654678,2.4610516128069118,0.48189351247498846,8.984434507766395,36.5051617404029,0.5057582783213294,11.930041316381292,0.7953554137930766,media,64.89396309462833
471.46242830278186,0.8406700941504132,0.6615549835644432,5.649645279798373,3.070097226820197,0.24462793324191434,6.184241325442113,53.051486356105556,0.9127369011811262,0.0,1.6464930754838332,baja,56.75333470023941
132.89045055414118,1.4673910036276927,1.2138621738409527,7.154181350674348,3.4822376679400016,0.8153303657895804,1.7173216826081306,44.87564499160172,0.6437583821994626,12.669367100779407,0.585486232246082,alta,69.8608463056682
290.6981821616798,0.9012316345346117,0.7000406754865715,4.484658863179369,2.310837602140205,0.2344961558518211,6.350547872202013,23.033783484042864,0.8835514062513434,0.0,0.803314223624267,media,67.28415477968258
45.40618415659269,1.4170085311134655,1.2941063425085089,3.0358626794586003,2.2237632069809443,0.7164591637564011,5.262055770086961,21.944228837134983,0.23545201701388085,28.756238070273945,-0.19985406210112439,alta,81.28648256658938
109.48790539917773,0.6409526046210379,0.5171823592847806,6.798103381871585,3.043873269422743,0.756786060691422,10.226198563555322,28.025515563337997,0.4967377807180643,22.37861912746801,-0.707797863168717,media,56.02865657778414
416.1683928806237,1.1144325667047819,0.9257934327570818,5.05334682221951,2.5756303268486427,0.5846282090857928,8.316859210687198,28.30779791490008,0.729818921063804,11.956240491175553,0.6539862322351151,alta,64.7957339659104
451.96205042653395,1.0394320738615441,0.9486368728085017,5.491281205903647,2.1997422683132277,0.8525215287079905,7.136137859049486,50.8482408764537,0.20272175456268327,26.296611511147034,0.17124082460057136,media,59.88121131723238
581.1556448118419,0.7066667705978609,0.626277908487132,7.705364770484575,2.765427865037046,0.3206768277791045,7.074258111117435,27.60198105845931,0.21133979326197827,0.0,-1.4226286487497493,baja,53.01552007257958
208.9787077201281,0.9996709120983432,0.8153823027099156,5.718220581618582,3.155278951501538,0.8699040157558628,13.545007978015654,65.61284885683762,0.9780427404056374,15.771897999190548,-0.32806962342559803,alta,63.391352541283744
234.86662950022395,1.2895052743128481,1.1462256027251325,4.752390744030338,2.4991713605812644,0.7283517274273529,10.709971992996582,29.32707567312431,0.43461036073720605,23.135102592118955,-0.08289702348155359,alta,66.63738971697215
292.3423705399686,0.8593383227997518,0.9077360830500325,4.4609171495901485,2.5690656285071887,0.7928373398184375,7.209224066211726,22.92109805302466,0.18181545292377166,27.30016726370678,-0.5104578670284787,alta,64.47724910497341
129.8933882688857,0.4762504582324662,0.41591821165457593,4.713382251066442,3.283979160905761,0.6680591298604022,6.969505274001198,65.29028488342092,0.331463881981506,24.81748323588573,1.4817355945421273,baja,56.74305070211061
95.35447309457355,0.9450824085863151,0.7843083820705836,3.1275151408469446,2.8281006771660833,0.8370990058006715,0.8574678676170066,33.94768910814358,0.3973761482659256,40.01083979088351,0.47983903690221674,alta,70.37765156388988
